Term,Tf,Df,Idf,c-TF-IDF
selfdevelopmental,0.12609876110735707,1,6.181783550292085,0.7795152471256713
sarcastic,0.12609876110735707,1,6.181783550292085,0.7795152471256713
daily,0.12609876110735707,1,6.181783550292085,0.7795152471256713
ministry,0.12609876110735707,1,6.181783550292085,0.7795152471256713
lamp,0.12609876110735707,1,6.181783550292085,0.7795152471256713
course,0.12609876110735707,1,6.181783550292085,0.7795152471256713
moral,0.12609876110735707,1,6.181783550292085,0.7795152471256713
warm,0.12609876110735707,1,6.181783550292085,0.7795152471256713
oldschool,0.12609876110735707,1,6.181783550292085,0.7795152471256713
reconnect,0.12583814216000866,1,6.181783550292085,0.7779041572040585
modelling,0.12583814216000866,1,6.181783550292085,0.7779041572040585
exhilarating,0.12583814216000866,1,6.181783550292085,0.7779041572040585
varied,0.12583814216000866,1,6.181783550292085,0.7779041572040585
revisit,0.12583814216000866,1,6.181783550292085,0.7779041572040585
gigantic,0.12583814216000866,1,6.181783550292085,0.7779041572040585
relive,0.12583814216000866,1,6.181783550292085,0.7779041572040585
lod,0.12583814216000866,1,6.181783550292085,0.7779041572040585
competent,0.12583814216000866,1,6.181783550292085,0.7779041572040585
disconnected,0.12583814216000866,1,6.181783550292085,0.7779041572040585
en,0.12583814216000866,1,6.181783550292085,0.7779041572040585
jp,0.12583814216000866,1,6.181783550292085,0.7779041572040585
someday,0.12583814216000866,1,6.181783550292085,0.7779041572040585
aircraft,0.12583814216000866,1,6.181783550292085,0.7779041572040585
dub,0.12583814216000866,1,6.181783550292085,0.7779041572040585
luck,0.1342549809223019,2,5.77631844218392,0.7754995222565428
costumer,0.12477137020957965,1,6.181783550292085,0.7713096039089834
avoid,0.12477137020957965,1,6.181783550292085,0.7713096039089834
succesfull,0.12477137020957965,1,6.181783550292085,0.7713096039089834
pattern,0.12477137020957965,1,6.181783550292085,0.7713096039089834
fluke,0.12477137020957965,1,6.181783550292085,0.7713096039089834
wight,0.12477137020957965,1,6.181783550292085,0.7713096039089834
studio,0.12477137020957965,1,6.181783550292085,0.7713096039089834
factor,0.12477137020957965,1,6.181783550292085,0.7713096039089834
worthy,0.12477137020957965,1,6.181783550292085,0.7713096039089834
synthesise,0.12477137020957965,1,6.181783550292085,0.7713096039089834
suspicion,0.12477137020957965,1,6.181783550292085,0.7713096039089834
eagerly,0.12477137020957965,1,6.181783550292085,0.7713096039089834
usualy,0.12477137020957965,1,6.181783550292085,0.7713096039089834
justified,0.12477137020957965,1,6.181783550292085,0.7713096039089834
circumstance,0.12477137020957965,1,6.181783550292085,0.7713096039089834
speak,0.1247134543685202,1,6.181783550292085,0.7709515807154208
graphical,0.1247134543685202,1,6.181783550292085,0.7709515807154208
flashback,0.1247134543685202,1,6.181783550292085,0.7709515807154208
respawn,0.1247134543685202,1,6.181783550292085,0.7709515807154208
reaction,0.1247134543685202,1,6.181783550292085,0.7709515807154208
actor,0.1247134543685202,1,6.181783550292085,0.7709515807154208
innovation,0.1247134543685202,1,6.181783550292085,0.7709515807154208
cope,0.1247134543685202,1,6.181783550292085,0.7709515807154208
upcoming,0.1247134543685202,1,6.181783550292085,0.7709515807154208
swearing,0.1247134543685202,1,6.181783550292085,0.7709515807154208
follow,0.1334471559122115,2,5.77631844218392,0.7708332677527004
lolz,0.12452325830620736,1,6.181783550292085,0.769775829826085
timerfor,0.12452325830620736,1,6.181783550292085,0.769775829826085
fart,0.12452325830620736,1,6.181783550292085,0.769775829826085
characyter,0.12452325830620736,1,6.181783550292085,0.769775829826085
aggravation,0.12452325830620736,1,6.181783550292085,0.769775829826085
communitynew,0.12452325830620736,1,6.181783550292085,0.769775829826085
unfun,0.12452325830620736,1,6.181783550292085,0.769775829826085
ashamed,0.12452325830620736,1,6.181783550292085,0.769775829826085
sniff,0.12452325830620736,1,6.181783550292085,0.769775829826085
trashyouve,0.12452325830620736,1,6.181783550292085,0.769775829826085
horseman,0.13319217812301204,2,5.77631844218392,0.7693604348466001
rebalancing,0.12430918961485951,1,6.181783550292085,0.7684525035112783
thus,0.12430918961485951,1,6.181783550292085,0.7684525035112783
lighting,0.12430918961485951,1,6.181783550292085,0.7684525035112783
intend,0.12430918961485951,1,6.181783550292085,0.7684525035112783
glowy,0.12430918961485951,1,6.181783550292085,0.7684525035112783
drastic,0.12430918961485951,1,6.181783550292085,0.7684525035112783
preference,0.12430918961485951,1,6.181783550292085,0.7684525035112783
artist,0.12430918961485951,1,6.181783550292085,0.7684525035112783
hd,0.12430918961485951,1,6.181783550292085,0.7684525035112783
pleased,0.12430918961485951,1,6.181783550292085,0.7684525035112783
fidelity,0.12430918961485951,1,6.181783550292085,0.7684525035112783
ii,0.12430918961485951,1,6.181783550292085,0.7684525035112783
darksider,0.12430918961485951,1,6.181783550292085,0.7684525035112783
integrate,0.12430918961485951,1,6.181783550292085,0.7684525035112783
fit,0.13285070908698055,2,5.77631844218392,0.7673880009563367
loop,0.13282712259934165,2,5.77631844218392,0.7672517578928018
dieser,0.12397599724376462,1,6.181783550292085,0.766392780392561
den,0.12397599724376462,1,6.181783550292085,0.766392780392561
dem,0.12397599724376462,1,6.181783550292085,0.766392780392561
zu,0.12397599724376462,1,6.181783550292085,0.766392780392561
damit,0.12397599724376462,1,6.181783550292085,0.766392780392561
meisten,0.12397599724376462,1,6.181783550292085,0.766392780392561
und,0.12397599724376462,1,6.181783550292085,0.766392780392561
ohne,0.12397599724376462,1,6.181783550292085,0.766392780392561
poe,0.12397599724376462,1,6.181783550292085,0.766392780392561
diesis,0.12397599724376462,1,6.181783550292085,0.766392780392561
wird,0.12397599724376462,1,6.181783550292085,0.766392780392561
spiel,0.12397599724376462,1,6.181783550292085,0.766392780392561
ist,0.12397599724376462,1,6.181783550292085,0.766392780392561
echtgeld,0.12397599724376462,1,6.181783550292085,0.766392780392561
gar,0.12397599724376462,1,6.181783550292085,0.766392780392561
haben,0.12397599724376462,1,6.181783550292085,0.766392780392561
fr,0.12397599724376462,1,6.181783550292085,0.766392780392561
spiele,0.12397599724376462,1,6.181783550292085,0.766392780392561
narrator,0.12396858935087388,1,6.181783550292085,0.7663469864021467
reknown,0.12396858935087388,1,6.181783550292085,0.7663469864021467
offso,0.12396858935087388,1,6.181783550292085,0.7663469864021467
ofbecause,0.12396858935087388,1,6.181783550292085,0.7663469864021467
notespende,0.12396858935087388,1,6.181783550292085,0.7663469864021467
tired,0.12396858935087388,1,6.181783550292085,0.7663469864021467
moron,0.12396858935087388,1,6.181783550292085,0.7663469864021467
throneswhere,0.12396858935087388,1,6.181783550292085,0.7663469864021467
storyworld,0.12396858935087388,1,6.181783550292085,0.7663469864021467
season,0.12396858935087388,1,6.181783550292085,0.7663469864021467
dangerousinstead,0.12396858935087388,1,6.181783550292085,0.7663469864021467
fighter,0.12396858935087388,1,6.181783550292085,0.7663469864021467
improvementsbut,0.12396858935087388,1,6.181783550292085,0.7663469864021467
irrational,0.12396858935087388,1,6.181783550292085,0.7663469864021467
lazy,0.12396858935087388,1,6.181783550292085,0.7663469864021467
gorgeous,0.12396858935087388,1,6.181783550292085,0.7663469864021467
arbitrary,0.12396858935087388,1,6.181783550292085,0.7663469864021467
prior,0.13184780898688747,2,5.77631844218392,0.7615949306125008
weirdly,0.1316179175413089,2,5.77631844218392,0.7602670044157052
evidence,0.1316179175413089,2,5.77631844218392,0.7602670044157052
vigilante,0.1316179175413089,2,5.77631844218392,0.7602670044157052
sign,0.12177128661037775,1,6.181783550292085,0.7527637364659361
issuesin,0.12177128661037775,1,6.181783550292085,0.7527637364659361
loading,0.12177128661037775,1,6.181783550292085,0.7527637364659361
straight,0.12177128661037775,1,6.181783550292085,0.7527637364659361
revelation,0.12177128661037775,1,6.181783550292085,0.7527637364659361
troubleshooting,0.12177128661037775,1,6.181783550292085,0.7527637364659361
ld,0.12177128661037775,1,6.181783550292085,0.7527637364659361
mow,0.12177128661037775,1,6.181783550292085,0.7527637364659361
suggestion,0.12177128661037775,1,6.181783550292085,0.7527637364659361
nvme,0.12177128661037775,1,6.181783550292085,0.7527637364659361
ac,0.12177128661037775,1,6.181783550292085,0.7527637364659361
storage,0.12177128661037775,1,6.181783550292085,0.7527637364659361
ram,0.12177128661037775,1,6.181783550292085,0.7527637364659361
tb,0.12177128661037775,1,6.181783550292085,0.7527637364659361
lenovo,0.12177128661037775,1,6.181783550292085,0.7527637364659361
egpu,0.12177128661037775,1,6.181783550292085,0.7527637364659361
iu,0.12177128661037775,1,6.181783550292085,0.7527637364659361
internet,0.12177128661037775,1,6.181783550292085,0.7527637364659361
deeply,0.12177128661037775,1,6.181783550292085,0.7527637364659361
ssd,0.12177128661037775,1,6.181783550292085,0.7527637364659361
feelslook,0.12177128661037775,1,6.181783550292085,0.7527637364659361
meshadow,0.12177128661037775,1,6.181783550292085,0.7527637364659361
chronological,0.12177128661037775,1,6.181783550292085,0.7527637364659361
welp,0.12177128661037775,1,6.181783550292085,0.7527637364659361
replayability,0.12915777094247524,2,5.77631844218392,0.7460564142463864
tinker,0.12762248027662632,2,5.77631844218392,0.7371880864591303
camera,0.1266336007512738,2,5.77631844218392,0.7314760034197385
indiegem,0.11810178463365607,1,6.181783550292085,0.7300796695084737
manipulate,0.11810178463365607,1,6.181783550292085,0.7300796695084737
roguelitelike,0.11810178463365607,1,6.181783550292085,0.7300796695084737
winlose,0.11810178463365607,1,6.181783550292085,0.7300796695084737
redraw,0.11810178463365607,1,6.181783550292085,0.7300796695084737
draw,0.11810178463365607,1,6.181783550292085,0.7300796695084737
round,0.11810178463365607,1,6.181783550292085,0.7300796695084737
indicate,0.11810178463365607,1,6.181783550292085,0.7300796695084737
difference,0.11810178463365607,1,6.181783550292085,0.7300796695084737
dealer,0.11810178463365607,1,6.181783550292085,0.7300796695084737
abit,0.11805839246644861,1,6.181783550292085,0.7298114285230191
ofc,0.11805839246644861,1,6.181783550292085,0.7298114285230191
pirate,0.11805839246644861,1,6.181783550292085,0.7298114285230191
thinking,0.11805839246644861,1,6.181783550292085,0.7298114285230191
sse,0.11805839246644861,1,6.181783550292085,0.7298114285230191
complex,0.12605725328266398,2,5.77631844218392,0.7281468369077015
boltgun,0.1175279146720523,1,6.181783550292085,0.7265321296198247
context,0.1175279146720523,1,6.181783550292085,0.7265321296198247
muddle,0.1175279146720523,1,6.181783550292085,0.7265321296198247
rewarding,0.1175279146720523,1,6.181783550292085,0.7265321296198247
ofcourse,0.11727987943899973,1,6.181783550292085,0.7249988294962475
greatsatisfye,0.11727987943899973,1,6.181783550292085,0.7249988294962475
vibe,0.11727987943899973,1,6.181783550292085,0.7249988294962475
roughtough,0.11727987943899973,1,6.181783550292085,0.7249988294962475
charactersstory,0.11727987943899973,1,6.181783550292085,0.7249988294962475
unoptimize,0.11727987943899973,1,6.181783550292085,0.7249988294962475
excitement,0.11727987943899973,1,6.181783550292085,0.7249988294962475
bugsoptimization,0.11727987943899973,1,6.181783550292085,0.7249988294962475
hi,0.1252088829788931,2,5.77631844218392,0.7232463798762285
circle,0.125133862460092,2,5.77631844218392,0.7228130374699355
frustrate,0.11562444211817297,1,6.181783550292085,0.714765274297821
spellbook,0.11562444211817297,1,6.181783550292085,0.714765274297821
mage,0.11562444211817297,1,6.181783550292085,0.714765274297821
override,0.11562444211817297,1,6.181783550292085,0.714765274297821
overarching,0.11562444211817297,1,6.181783550292085,0.714765274297821
creature,0.11562444211817297,1,6.181783550292085,0.714765274297821
conan,0.11562444211817297,1,6.181783550292085,0.714765274297821
fail,0.11562444211817297,1,6.181783550292085,0.714765274297821
inspiration,0.11562444211817297,1,6.181783550292085,0.714765274297821
mount,0.11562444211817297,1,6.181783550292085,0.714765274297821
lone,0.11562444211817297,1,6.181783550292085,0.714765274297821
lord,0.11562444211817297,1,6.181783550292085,0.714765274297821
thankful,0.11562444211817297,1,6.181783550292085,0.714765274297821
cardsmonster,0.11453986061377339,1,6.181783550292085,0.7080606261949726
deckbuilde,0.11453986061377339,1,6.181783550292085,0.7080606261949726
periodically,0.11453986061377339,1,6.181783550292085,0.7080606261949726
warning,0.11453986061377339,1,6.181783550292085,0.7080606261949726
dramatically,0.11453986061377339,1,6.181783550292085,0.7080606261949726
background,0.11453986061377339,1,6.181783550292085,0.7080606261949726
hey,0.12197836768612427,2,5.77631844218392,0.7045858948128508
gay,0.1136126334132394,1,6.181783550292085,0.7023287083393283
racism,0.1136126334132394,1,6.181783550292085,0.7023287083393283
remotely,0.1136126334132394,1,6.181783550292085,0.7023287083393283
racist,0.1136126334132394,1,6.181783550292085,0.7023287083393283
marry,0.1136126334132394,1,6.181783550292085,0.7023287083393283
lecture,0.1136126334132394,1,6.181783550292085,0.7023287083393283
date,0.12122852393037184,2,5.77631844218392,0.7002545584977415
nep,0.11166024645815287,1,6.181783550292085,0.6902594747765695
mas,0.11166024645815287,1,6.181783550292085,0.6902594747765695
como,0.11166024645815287,1,6.181783550292085,0.6902594747765695
com,0.11166024645815287,1,6.181783550292085,0.6902594747765695
eu,0.11166024645815287,1,6.181783550292085,0.6902594747765695
ao,0.11166024645815287,1,6.181783550292085,0.6902594747765695
por,0.11166024645815287,1,6.181783550292085,0.6902594747765695
srie,0.11166024645815287,1,6.181783550292085,0.6902594747765695
famlia,0.11166024645815287,1,6.181783550292085,0.6902594747765695
toda,0.11166024645815287,1,6.181783550292085,0.6902594747765695
imaginar,0.11166024645815287,1,6.181783550292085,0.6902594747765695
difcil,0.11166024645815287,1,6.181783550292085,0.6902594747765695
pronoun,0.11061696539267973,1,6.181783550292085,0.6838101370476964
optimization,0.11061696539267973,1,6.181783550292085,0.6838101370476964
racial,0.11061696539267973,1,6.181783550292085,0.6838101370476964
optionsbut,0.11061696539267973,1,6.181783550292085,0.6838101370476964
unscaved,0.11061696539267973,1,6.181783550292085,0.6838101370476964
exit,0.11061696539267973,1,6.181783550292085,0.6838101370476964
simultaneously,0.11061696539267973,1,6.181783550292085,0.6838101370476964
exchange,0.11061696539267973,1,6.181783550292085,0.6838101370476964
leak,0.11061696539267973,1,6.181783550292085,0.6838101370476964
installment,0.11061696539267973,1,6.181783550292085,0.6838101370476964
th,0.11061696539267973,1,6.181783550292085,0.6838101370476964
worrythey,0.11061696539267973,1,6.181783550292085,0.6838101370476964
lastly,0.1171111022411215,2,5.77631844218392,0.6764710196598769
perform,0.11705741501475392,2,5.77631844218392,0.6761609051441
baby,0.1152281766438513,2,5.77631844218392,0.6655946418071046
pack,0.10710036559294822,1,6.181783550292085,0.6620712782527557
coherent,0.10710036559294822,1,6.181783550292085,0.6620712782527557
compatible,0.10710036559294822,1,6.181783550292085,0.6620712782527557
peaceful,0.10710036559294822,1,6.181783550292085,0.6620712782527557
nostalgic,0.10710036559294822,1,6.181783550292085,0.6620712782527557
atmospheric,0.10710036559294822,1,6.181783550292085,0.6620712782527557
beginning,0.10710036559294822,1,6.181783550292085,0.6620712782527557
nonoriginal,0.10710036559294822,1,6.181783550292085,0.6620712782527557
noir,0.10710036559294822,1,6.181783550292085,0.6620712782527557
